lat	lon
-6.81316804	-37.46224513
-6.29247468	-37.09910553
-5.50572997	-36.61002356
-6.55803430	-36.20652239
-6.92652232	-37.34830983
-6.37189821	-37.01225762
-6.19311440	-36.22809056
-6.62279261	-36.60402727
-6.35004180	-36.71672769
-6.89804220	-36.80253942
-6.47069656	-36.02736762
-5.80291380	-37.13812781
-6.95471537	-36.33126589
-7.05577856	-36.97164138
-6.17139503	-36.61342908
-6.58365644	-36.87654507
-6.70164567	-37.50441332
-5.73634926	-37.13257895
-6.23859238	-36.42400077
-5.60617398	-36.50923763
-6.15767621	-36.10113004
-5.51932434	-36.99389869
-5.30826971	-36.28791554
-5.85301116	-37.38687721
-6.40624851	-37.06181027
-6.45441211	-37.59694628
-6.50915756	-36.36023146
-6.43552200	-36.79166573
-5.52249219	-36.27092384
-7.12394066	-37.30564795
-5.46160520	-36.13870329
-5.52509542	-37.06033242
-5.92794175	-37.42927556
-5.56378508	-36.58646365
-6.90092890	-36.67057351
-7.03076701	-36.69201497
-6.83207410	-37.59687230
-5.47905053	-37.14680371
-6.43224581	-37.66599974
-6.26369747	-36.83276760
-5.54847283	-36.65548123
-6.37037365	-36.04060629
-6.54531122	-36.14103382
-6.84370242	-36.52022821
-6.60150272	-36.19653633
-6.00578792	-36.51707075
-7.16598251	-36.63802030
-6.15388507	-37.64481304
-5.59376776	-36.81676192
-6.76598668	-36.27396496
-5.59629121	-36.33135842
-6.49422044	-36.20476221
-6.68833533	-36.87812820
-7.05758244	-36.86413543
-5.68538226	-36.11698085
-6.33326901	-37.41123669
-6.87167066	-37.45051917
-7.03025983	-36.34763930
-7.11294547	-36.56524422
-6.42368792	-37.74940453
-5.53803005	-36.69806546
-5.96901510	-37.16131431
-7.04502320	-37.08028437
-5.92859021	-36.55888027
-6.04285593	-36.79213482
-6.04442255	-37.32312439
-5.82058596	-37.10852392
-5.96499719	-37.17807143
-6.54084513	-36.03341192
-5.99245008	-37.66266478
-6.29431509	-37.03981351
-5.75590211	-36.38857865
-7.10985548	-36.96024109
-7.06009407	-36.57536879
-6.72318451	-36.84293911
-6.16295793	-36.21882988
-6.18514606	-37.56150002
-6.28218563	-36.42255698
-5.56026159	-37.20213060
-5.72997675	-37.32344603
-6.12280027	-37.59587082
-6.94721091	-36.88214233
-6.64984579	-37.11061531
-5.89520769	-36.61796371
-5.91037967	-37.24960023
-7.10361936	-36.68765525
-6.24864309	-36.35620486
-5.85117989	-36.46736009
-6.97819084	-37.40453379
-6.46886154	-36.25670547
-5.59007766	-36.87007268
-6.74018872	-36.87544091
-7.14319328	-36.71312260
-6.00083111	-36.59860057
-7.03191955	-37.33599526
-5.49238000	-36.98762473
-5.64453558	-36.62645189
-6.88241000	-36.69839936
-6.79205263	-36.99023727
-6.87164121	-36.85548665
-5.67488554	-36.38814621
-6.42301643	-36.11092909
-6.23211642	-37.64668591
-6.35774410	-36.11330771
-5.85716374	-36.58852052
-5.95678658	-37.45492751
-7.01716481	-36.78634367
-5.98764367	-36.09828798
-6.36056944	-36.22801411
-6.64253193	-37.36549342
-6.63837252	-36.11734078
-5.91627681	-37.24633413
-6.91687520	-37.03054335
-6.57677968	-37.59437801
-6.39112656	-36.05588412
-6.55716100	-36.65931281
-6.49166718	-37.31309597
-5.82640190	-36.60359133
-6.17169218	-36.57404041
-6.35280643	-36.17739284
-6.04356283	-36.40902730
-6.32603906	-36.37415661
-7.05652859	-37.25053192
-6.03619047	-37.35454519
-6.34945116	-36.05059033
-5.36479438	-36.23644905
-6.26311813	-37.30574985
-5.53211061	-36.60614332
-6.21704441	-37.71768780
-7.02586726	-36.61611223
-5.85391534	-36.37798979
-6.50227743	-37.05163788
-6.85627990	-36.49810322
-6.00609035	-36.57650859
-5.86209542	-37.40557264
-7.08834331	-37.08566153
-6.79590157	-37.42761251
-6.31375125	-37.48214401
-5.90954981	-36.57694087
-6.04291510	-37.25360325
-7.06973718	-37.41279946
-6.65253487	-36.22584261
-6.99087599	-36.47228958
-6.84575033	-36.76830021
-7.03796818	-36.61317764
-6.61177628	-36.44448960
-6.99523949	-37.13263901
-7.02636610	-37.05089025
-6.56200372	-37.18224531
-6.36924461	-37.37627160
-6.01621385	-37.67266236
-5.80602556	-36.95495437
-6.98085274	-36.52367912
-6.07897661	-36.58406729
-5.56824668	-37.08812512
-5.82517181	-37.28342844
-5.85215468	-37.52449481
-6.29148507	-37.31973865
-6.37453713	-36.15015157
-5.79827188	-36.56616411
-5.58189905	-36.99887095
-6.11640367	-36.96117789
-6.79926246	-37.46816091
-5.78486680	-36.65830684
-6.07204160	-37.17211091
-6.14570550	-37.73645176
-6.79389082	-37.63075454
-6.10563102	-36.50234914
-7.05550982	-36.86269150
-6.39758776	-36.33810617
-6.80049805	-36.66465106
-5.84352854	-36.22328436
-6.76165857	-36.48906398
-6.67404350	-37.00737605
-6.55113813	-37.54343460
-6.02774177	-37.75384377
-6.49635576	-36.08485288
-6.33322880	-37.15320784
-7.17389195	-36.81202354
-5.83713344	-37.21487895
-5.99776996	-37.37837157
-6.40068508	-37.58110577
-6.28473610	-36.41603862
-5.87357675	-36.19702330
-7.12914443	-37.10693118
-5.87613503	-37.10109505
-5.68162524	-36.48268564
-5.68089921	-36.59013955
-5.94318048	-37.04298550
-6.66642252	-37.47599705
-5.80027954	-37.44106996
-6.79527374	-36.73031790
-6.05734290	-36.58537655
-6.87481671	-36.43288003
-7.20731644	-36.84952855
-6.39940937	-37.32847041
-6.13554125	-37.07201669
-6.15141098	-37.43032807
-5.99617985	-36.72282599
-6.81679845	-36.88909725
-6.59429525	-37.05863498
-6.59333186	-36.15871432
-6.19735832	-37.18144816
-7.04895208	-36.97069784
-6.21693356	-36.91655187
-5.92865688	-37.47597433
-6.84422033	-36.86621396
-5.76353030	-37.12146470
-6.55355919	-37.64643748
-6.27870277	-36.82633995
-7.12899749	-36.56519089
-6.31583035	-36.25563699
-5.92679304	-37.51537767
-5.71433584	-37.09065040
-6.30234040	-37.34908032
-6.93394574	-36.40168352
-6.40116844	-36.49231118
-6.12075333	-37.52417632
-5.96421214	-37.42556663
-5.77619898	-36.91187846
-5.63179993	-37.13670287
-6.78387075	-36.67761236
-6.44384554	-36.65046058
-6.72078037	-36.80008042
-5.49720140	-36.74955534
-6.36016301	-36.74165278
-5.70257036	-36.90860141
-5.93151514	-37.06270927
-6.32376107	-36.37922381
-6.95458004	-37.46839735
-6.25092398	-36.34040231
-6.61207664	-37.10796488
-6.61807153	-37.54866790
-5.68320128	-37.19210730
-6.79086074	-36.66846766
-6.91228818	-37.53276929
-7.12912373	-36.53246978
-6.07545488	-36.74612465
-5.64885187	-36.88146844
-6.14146105	-37.28750929
-5.48056610	-36.90535155
-5.67559515	-37.51513432
-6.09527125	-37.36594197
-6.11075008	-37.74841955
-7.02204488	-36.84718145
-6.03050749	-36.54254239
-7.09854226	-36.53111032
-5.65893420	-36.77587393
-6.30097535	-36.47507867
-6.75790519	-37.21187533
-6.77219191	-36.37121653
-7.03964900	-37.01261072
-6.15028685	-36.55053249
-5.61755251	-36.80840067
-5.82728750	-36.61711984
-5.45026660	-36.76856823
-5.71317107	-37.31141970
-5.79567399	-36.90456514
-7.05251353	-37.03309779
-5.75013067	-36.25665693
-7.01432904	-37.08920830
-6.95142268	-36.48472294
-5.74205468	-37.09024434
-5.81386103	-36.38592260
-5.68403846	-36.83284975
-6.92539793	-36.81105468
-7.05691255	-36.59285821
-5.88589114	-37.20133513
-6.49842173	-36.35395598
-6.68453071	-36.82305595
-7.04191561	-36.83562126
-6.13234572	-37.63684577
-6.26159068	-36.28688997
-6.08621501	-36.05100686
-6.65548527	-37.06014602
-5.61772250	-36.71751524
-6.50764728	-37.37785141
-5.69181933	-36.36230011
-5.78569174	-37.49519368
-6.96047987	-36.67595694
-6.19166928	-36.62341380
-6.13294658	-36.32304100
-6.75274202	-36.85874144
-5.75910405	-36.80848608
-6.83748374	-36.83131872
-6.22281473	-37.32960973
-7.04802196	-36.97108428
-6.66893738	-37.15834566
-6.87793924	-36.33719382
-6.31358516	-37.34489608
-7.12292227	-37.29897127
-5.62629917	-37.02325534
-6.60582544	-37.62498409
-6.25663101	-37.49158918
-6.54617707	-37.42968248
-5.46362494	-37.01756922
-6.30402051	-37.73701893
-6.16173115	-36.56487033
-6.42171427	-36.39313164
-5.75124839	-37.35932556
-6.55789972	-37.52507033
-6.46808093	-37.50309179
-5.54147837	-36.74136940
-5.55152273	-36.80246841
-5.83833524	-36.60632716
-6.00007504	-37.45317680
-6.28736645	-36.39454563
-6.69887242	-37.59653204
-6.34855630	-36.77931498
-6.72908347	-36.88877979
-6.63289003	-37.09333360
-6.18141941	-37.41043544
-5.80196429	-36.45194214
-6.79032266	-37.04403654
-6.07766015	-36.36787819
-6.97743902	-37.49993014
-6.60785738	-36.37034146
-6.39685300	-36.70790142
-6.82520045	-37.51324044
-6.82562299	-37.65329087
-6.90615994	-36.30254054
-6.68642114	-36.23807530
-6.06479834	-36.55289855
-5.61611728	-36.64086483
-6.06258592	-37.67875851
-5.78096175	-37.49281383
-6.41580623	-36.88540305
-5.84321119	-37.40444598
-6.33351451	-36.68617789
-6.03689763	-36.59559723
-6.35076850	-37.15053500
-5.85333000	-37.02897400
-5.66819726	-36.92592969
-5.71143804	-37.15393076
-6.36364777	-36.63976719
-5.60916534	-37.04439019
-6.63921722	-37.35842317
-7.08161641	-36.50609174
-5.91891554	-36.22256462
-6.98016083	-36.64314216
-6.45158531	-37.71507438
-7.02917434	-36.69183339
-7.08635293	-37.19360064
-6.13883284	-36.97225281
-6.85347088	-36.94275251
-5.96053708	-36.17919749
-7.03651913	-36.98051537
-5.62021028	-36.74822328
-6.98102170	-36.70518092
-6.91668524	-37.21725158
-5.65105255	-36.44136304
-5.84747407	-36.50857278
-6.20431240	-37.45303165
-6.99787876	-36.70096618
-5.70146243	-37.09064807
-6.00160499	-37.05786105
-6.36441679	-37.68564958
-7.01497657	-37.30620612
-5.97059213	-36.40173034
-5.59921757	-36.92150334
-6.23099839	-36.23612657
-5.50304167	-36.57810974
-5.97719289	-36.65124063
-6.13239308	-36.96687171
-6.23352927	-36.25554904
-6.19605609	-36.40917667
-6.52933344	-37.21912375
-6.11878009	-37.44221241
-6.32059315	-36.35787203
-6.64437840	-36.83745583
-6.85699504	-36.81426916
-5.83303565	-35.98118495
-6.12471481	-36.52036316
-5.87775966	-37.66601389
-5.73310189	-37.46071516
-5.77245314	-36.38244892
-5.75411722	-37.49437395
-6.05231538	-37.46395445
-6.02858291	-37.22761956
-6.71423740	-36.17772444
-5.85444763	-37.59708038
-6.39333135	-36.43952608
-7.15376741	-36.82649390
-6.34838340	-37.69549608
-6.15646409	-36.29398314
-6.90905227	-37.16518060
-6.70637111	-37.15796768
-5.54419709	-36.66547107
-6.79252201	-37.34086928
-6.16069263	-37.39653260
-6.68036391	-36.81863749
-6.40975337	-36.97914088
-5.92316979	-37.43290381
-6.03762019	-37.38753554
-6.87045316	-36.52065598
-6.35421599	-36.62344905
-7.13439036	-36.51918090
-5.73488719	-37.32065374
-6.57936110	-37.02565385
-5.65307290	-36.93413510
-5.99673206	-36.92475724
-6.59681594	-36.52114012
-6.22492303	-37.18915106
-6.74134816	-36.77721454
-5.91142173	-37.29271497
-5.63085875	-36.24280356
-6.41878614	-36.45252541
-6.67390645	-36.94682145
-6.51373264	-37.46199382
-6.28362092	-36.65294539
-7.00851476	-37.34615181
-7.04270157	-36.95907956
-5.51781484	-36.80883818
-5.66726551	-36.61807198
-5.46211459	-36.77793829
-5.46458305	-36.85695238
-6.00292985	-36.47902568
-5.90963280	-37.27839560
-6.04416578	-36.31386519
-5.73909554	-36.93848244
-6.47359628	-36.09709562
-6.56225936	-36.06294931
-6.20151860	-37.13550408
-6.57553079	-36.73713799
-6.75839930	-36.13394962
-6.25596734	-37.64467999
-6.86610693	-37.30686997
-6.93113605	-37.50045952
-6.41325416	-36.39776443
-5.88878145	-37.50311063
-6.44674148	-37.64249757
-6.47613709	-36.50926174
-6.19797397	-36.84923993
-6.81061074	-37.10429841
-5.85431615	-36.55761154
-6.53304080	-36.19375050
-7.11092315	-36.75936975
-6.98744755	-36.95981724
-6.69363412	-36.74334500
-7.09461653	-37.17064247
-6.73675887	-36.56376236
-6.28822222	-36.84319551
-6.11666565	-37.71358030
-6.98740195	-37.19222364
-6.71859593	-37.37720990
-6.75970877	-36.27743677
-7.06994531	-37.05208082
-5.76255228	-36.94134480
-6.95031832	-36.95020596
-5.71031664	-36.57388165
-6.56239405	-37.76998313
-5.87931841	-37.53265217
-6.09086589	-36.84303850
-5.95414803	-37.14490614
-6.07676434	-36.38980322
-6.74204149	-36.45276239
-6.59539591	-36.88907038
-5.92774389	-37.04983697
-6.98505154	-36.33050578
-7.04113543	-36.92442318
-5.55827187	-36.98765817
-6.42863684	-37.55844575
-5.59528987	-36.45387686
-6.45084164	-37.27949098
-5.50976052	-37.04474076
-6.56220702	-36.49694556
-5.74983192	-36.71575314
-6.44851369	-36.94257444
-6.84294696	-36.29235953
-5.93020855	-36.90078616
-6.30328123	-37.02679697
-6.98551710	-36.77672996
-6.59267997	-36.09116201
-6.22833010	-36.31965840
-6.51118681	-37.00356885
-6.07742412	-36.13657557
-6.39883648	-36.01007765
-5.96568790	-36.80334383
-5.56936972	-36.96018213
-5.86472648	-36.60148593
-6.12287242	-37.17727715
-5.96865627	-36.27248100
-6.05284095	-36.20135254
-5.68332211	-37.34246412
-5.71217611	-36.72813980
-6.45638636	-37.42482119
-6.91904473	-37.18400259
-6.32049886	-37.49656965
-6.63466741	-36.09157079
-6.29040664	-36.31734425
-6.28923397	-37.29043997
-6.23415963	-37.56417971
-6.70302552	-36.64071017
-6.73693034	-37.48217641
-7.04335070	-37.32194811
-6.14289003	-37.45433918
-6.56171652	-36.84373865
-5.89563756	-37.07513414
-5.45693767	-37.02521308
-5.98619281	-37.24354676
-5.98587570	-36.20026721
-5.46472423	-36.71820746
-6.06096956	-37.30813350
-7.12779447	-37.11331705
-7.14467741	-36.74381085
-6.67340819	-37.24564941
-7.13021602	-36.81950929
-6.69760300	-36.74278400
-6.16278230	-37.01170351
-5.81051387	-36.96028369
-5.52690355	-37.10505039
-5.92329016	-36.97947658
-5.78765809	-36.72431641
-6.28556568	-37.67141358
-6.13032800	-37.72688899
-5.92312574	-36.12017782
-6.42068068	-36.38101558
-5.74991233	-37.15239577
-6.27601369	-36.61629752
-6.10638239	-36.24004159
-7.05588369	-37.03792791
-6.59013772	-37.61317518
-5.76801692	-37.45513997
-6.62775563	-37.08282438
-7.10990322	-36.49223142
-5.74028055	-36.79965273
-5.54968456	-36.72820551
-6.12826374	-36.64545058
-6.04299906	-36.14857613
-5.80957412	-36.68479587
-5.61857870	-37.14037113
-5.71200605	-36.00787814
-7.02315166	-37.03910293
-6.20527202	-36.32947685
-5.47658639	-36.70853982
-6.47262637	-36.94267972
-6.52473676	-36.69579203
-6.23324937	-37.03379257
-6.05160989	-37.06005954
-5.94812159	-37.38543543
-6.94569938	-36.46795797
-6.09351925	-36.69939576
-5.59011361	-36.73633639
-6.60317578	-36.08643802
-6.32116590	-37.43799328
-6.28141943	-37.41507893
-5.82605253	-37.37050193
-5.71311852	-36.39531122
-6.37553694	-36.84451317
-6.66658809	-36.20146440
-7.14141704	-36.76401861
-5.93779002	-36.44380279
-6.63202504	-36.31135851
-5.95681990	-36.81479340
-6.48857443	-36.23781653
-5.71860780	-36.90501432
-6.27222692	-36.28817839
-6.22311858	-37.50894976
-7.04596483	-37.35977405
-7.13814409	-36.87386957
-5.94759771	-36.28673359
-6.35272434	-37.02878228
-6.07080392	-36.52969737
-7.14255559	-36.58297890
-6.60262779	-37.51654960
-6.13921180	-36.23902461
-6.14898435	-36.99071801
-6.71810723	-36.70612575
-5.92510259	-37.44126591
-6.82083996	-36.34028031
-7.04442507	-37.20252722
-5.57189972	-36.71497442
-5.97668005	-36.33778553
-5.87632184	-37.64021809
-6.97653228	-36.90311123
-6.42813971	-36.98097654
-6.44882831	-36.05219492
-6.47658053	-37.77093837
-5.86532723	-36.13352808
-6.45904586	-37.77076686
-5.84355030	-37.63935133
-6.88462624	-36.90857477
-6.67845028	-37.02458994
-5.76226993	-37.51583013
-5.96396229	-36.74067107
-5.88963957	-36.40689219
-5.52588726	-36.86030464
-7.10245210	-36.46868109
-6.37212838	-36.28812954
-5.49419853	-36.95108772
-5.83298661	-37.31237243
-6.95989495	-36.77099417
-5.68923396	-36.29993913
-6.82687591	-37.52258666
-5.66640514	-37.49114918
-5.79173390	-36.23319766
-6.08791299	-37.55618471
-6.32401394	-36.18578260
-5.91654522	-36.19580218
-6.16284006	-36.74903630
-6.18845732	-36.37991789
-6.30865947	-36.91393956
-6.82598742	-36.38385611
-6.02609811	-37.65013886
-6.77630172	-37.28708664
-6.87239749	-37.02511655
-7.02048316	-36.99883350
-6.12311312	-37.68648240
-6.32179750	-37.08606464
-5.92819183	-36.68635897
-6.43311737	-36.85132704
-6.18316777	-36.02227905
-5.68539679	-36.76405249
-6.88885722	-37.12303117
-6.47428898	-36.30915402
-6.62931511	-37.73400679
-6.60404375	-37.25626509
-6.73084466	-37.33952855
-6.35467309	-37.17501379
-6.69442001	-37.03934347
-6.54804316	-36.15156851
-6.64169083	-36.97984366
-5.88101268	-36.30797171
-5.49589006	-36.99852446
-6.01495017	-37.42641755
-6.37332551	-36.74864182
-6.11112023	-36.75220500
-6.44149359	-36.76840917
-5.44539095	-36.75752013
-5.34115050	-36.21046878
-6.57623732	-36.97078285
-5.51996026	-36.52610572
-6.35838832	-36.11993626
-6.28127920	-36.76755548
-6.90874775	-36.96078732
-5.92001706	-37.29373453
-6.74001936	-37.07129926
-5.52607886	-37.27319837
-5.96407797	-37.06251470
-5.94712788	-36.94975411
-6.80963352	-37.09108318
-5.67684988	-36.91793588
-6.23684960	-36.24334191
-6.46961413	-36.53023579
-6.11317779	-36.19243847
-6.23150244	-36.66945665
-6.52712955	-36.93872504
-7.05872977	-37.20592438
-6.04227859	-36.61435144
-6.73571483	-37.26797602
-5.76245598	-37.35647202
-6.37861142	-37.53368280
-6.23358736	-37.08796978
-5.79927787	-36.47972338
-6.40934346	-36.18548323
-6.37416519	-36.73980813
-5.62583001	-36.66759948
-7.03265977	-36.79899256
-5.45710106	-36.90633572
-5.74565097	-37.18762568
-6.98034940	-36.59667532
-6.72969918	-37.38937802
-5.71775358	-36.37803560
-6.16685775	-36.44345785
-5.95881690	-36.55367102
-6.16182729	-37.07363657
-6.78866486	-36.37286545
-6.79047337	-37.17723486
-5.87743524	-37.47510499
-6.94139014	-37.41813581
-5.96472062	-36.96665582
-6.20705957	-36.86138249
-6.16531020	-37.43826694
-6.03559143	-36.17385630
-6.64495724	-37.44329523
-6.83126540	-36.33168965
-6.19110444	-36.92925871
-6.75592010	-37.64279427
-5.48767659	-36.04312415
-6.18989448	-37.31819318
-5.86773976	-36.52692800
-6.56532687	-36.94984802
-6.49763886	-36.86245551
-6.43838365	-37.78935968
-6.34611706	-36.90132807
-6.13543540	-36.87101059
-6.70737639	-36.29369459
-5.85573048	-36.87532043
-6.69417081	-37.02020460
-6.28437417	-37.28986166
-6.41589337	-36.46169789
-6.92201007	-36.93542839
-6.05032325	-36.15941083
-6.53545159	-37.33016525
-5.82190715	-36.89613262
-5.61445655	-36.20298715
-6.34734350	-36.67550503
-7.02672838	-37.46684468
-6.64731024	-37.04349283
-6.46854184	-37.07190979
-6.61207856	-37.07630666
-6.16410532	-37.39549334
-5.68354020	-36.56226981
-6.86812101	-36.55200972
-6.24596017	-36.28488343
-6.88067144	-36.58388388
-6.53871258	-36.82848672
-6.83329448	-37.40037793
-6.19013281	-37.27299355
-6.32713698	-36.70177488
-6.98494734	-36.74660070
-5.98988222	-36.59572975
-5.54509210	-36.97260399
-6.20596651	-36.90373197
-6.44390522	-37.57346174
-6.88539837	-37.31541304
-6.86941628	-36.59024914
-6.56363421	-37.38290884
-6.41324859	-37.32066615
-6.04724174	-37.08412273
-6.44349710	-36.47275809
-5.91253905	-36.72849027
-5.92097024	-36.62521373
-5.80672526	-36.77848736
-6.93942048	-36.36201885
-6.10029102	-37.25891976
-6.45435237	-36.79503476
-6.92176402	-36.86866932
-6.07527313	-37.38589756
-6.10906348	-37.45396731
-6.10006342	-37.58256792
-5.89676392	-37.52054645
-6.90010509	-36.80833395
-5.31930051	-36.25675621
-5.94873524	-37.02999203
-6.13585633	-37.08227787
-6.06409247	-36.41589390
-6.74021732	-36.80325548
-6.96556816	-36.63817394
-6.54939263	-37.04678225
-6.56094235	-37.31620105
-5.55819940	-37.35228853
-6.46546436	-36.33398060
-6.55880050	-37.22109590
-5.87902593	-36.69471919
-6.44906648	-36.23504297
-5.82651295	-36.66045924
-5.56055663	-36.80540939
-6.19586589	-36.52037375
-6.85593267	-37.33472835
-7.05140475	-36.84752464
-5.70961416	-36.64633394
-6.08151447	-37.59271082
-5.96142508	-36.38454757
-5.50302308	-36.99682123
-6.32974441	-37.58281024
-6.44512666	-36.61999488
-6.62459659	-36.24471966
-7.13721980	-37.07156257
-5.89765488	-37.26830330
-6.00983320	-36.13852688
-5.79460761	-36.55631283
-5.68408796	-36.69127787
-6.39617331	-37.40810354
-6.79066517	-36.21426441
-6.91642921	-36.92560961
-6.96759826	-36.43172414
-5.58887872	-36.43219142
-6.86829674	-36.62129952
-5.60853762	-37.31168874
-5.81990514	-36.39972706
-6.21418323	-37.53371240
-6.16311905	-36.05721914
-6.42617182	-37.09107715
-6.65124695	-36.83244623
-7.08471704	-36.67067803
-6.31856498	-37.73611834
-6.64247784	-36.47551627
-6.22486564	-37.05871792
-5.74175248	-37.28039129
-5.53422130	-37.21238827
-6.91168888	-37.34611661
-5.96510912	-36.72307140
-6.05152741	-36.33022746
-6.85237941	-37.63206287
-6.42886458	-37.66345261
-5.57266074	-36.91470208
-6.45215798	-37.34526560
-6.92843806	-37.01213174
-6.35196866	-36.64830569
-5.82725561	-36.90729334
-5.72179417	-37.42346286
-5.98032727	-37.62632187
-6.27604467	-36.02254709
-6.02287448	-36.69446901
-7.17778406	-36.64305252
-5.79240350	-36.42134632
-6.75904158	-37.57071486
-6.21248131	-37.29662236
-6.13206115	-36.42397259
-7.10426521	-36.51847526
